"pAreaLogging","areaLogging","mean_logit_om","var_logit_om","mean_logit_mort","var_logit_mort","longitude","latitude"
0.297575757575758,357661.892079378,2.57317552835981,3.95065913006871,-3.80081627239363,0.160990900723619,-64.5,-12.5
0.334490358126722,402030.243809276,2.44290454478457,3.92899808648666,-3.7814806039699,0.164532561029844,-63.5,-12.5
0.184793388429753,222106.644331464,2.25852707360156,3.91142476125113,-3.7486158213466,0.165441879136487,-62.5,-12.5
0.257079889807162,308989.148017473,2.17915288470129,3.9019233366036,-3.72429414940783,0.165903370341997,-61.5,-12.5
0.363305785123967,436664.046726794,2.25028685601298,3.90269482880082,-3.72897043923475,0.170786252041962,-60.5,-12.5
0.620000000000001,745189.644800822,3.07880950109751,3.89384808798157,-3.85750850675895,0.202492133560214,-57.5,-12.5
0.437575757575758,525930.521550531,3.41070612806662,3.90797956002212,-3.90100535948508,0.213232173775911,-56.5,-12.5
0.305123966942149,366734.226686834,3.63907609182178,3.92019374912632,-3.93491101979887,0.226342801814445,-55.5,-12.5
0.78077134986226,938423.749797604,3.81849614227406,3.9430630048399,-3.95822226091554,0.242976316949518,-54.5,-12.5
0.0542699724517902,65228.0991849998,3.94984715245139,3.95031991587055,-3.97318330794621,0.262241090190106,-53.5,-12.5
0.282424242424241,339451.001443969,4.05230091986128,3.95244330339646,-3.982722332147,0.282601589302696,-52.5,-12.5
0.475029078665442,573054.897041232,2.50889310712004,4.14676900068656,-3.4695569406389,0.171615716527086,-74.5,-11.5
0.260899908172636,314738.563870602,2.48559523083479,4.09122339365517,-3.55874317345029,0.160611362292598,-73.5,-11.5
0.28599938781757,345017.50966509,2.4094020693593,4.04769800398499,-3.65187888847469,0.145393777476478,-72.5,-11.5
0.000526476890113252,635.119350811199,2.26653365625767,4.01406213141041,-3.72335544899047,0.127433445236241,-71.5,-11.5
0.110394857667585,133175.665734632,2.14856628009316,3.98034688676243,-3.69799556275275,0.131924138294975,-70.5,-11.5
0.815604530149985,983910.651037506,2.14425085919,3.94847515299356,-3.65676926264345,0.132858735913554,-69.5,-11.5
0.642479338842975,775059.776142845,2.29350691725034,3.92513192453867,-3.64352836087689,0.132693264242609,-68.5,-11.5
0.745785123966942,899683.485967718,2.54308885667347,3.9305946180057,-3.70461395980441,0.139475276455991,-67.5,-11.5
0.765393327211509,923337.98923107,2.81734548482574,3.93633771271138,-3.8073207058369,0.141381243074585,-66.5,-11.5
0.571300887664524,689193.116934917,3.01181888773677,3.91130223827205,-3.88627741977726,0.141536795072404,-65.5,-11.5
0.0833425160697886,100540.870255159,3.02642971727308,3.87770756036652,-3.91043037920284,0.153965447685183,-64.5,-11.5
0.102411998775635,123545.483950239,2.76788332365734,3.8618491248111,-3.89210077727996,0.166074259019664,-63.5,-11.5
0.064438322620141,77735.6544957991,2.47749722410894,3.85159096179258,-3.86497003605594,0.173978754847964,-62.5,-11.5
0.0717722681359043,86583.0147547732,2.48682610427578,3.8507221537635,-3.8471740380538,0.179016367162836,-61.5,-11.5
0.159357208448117,192241.765360073,2.63989874275576,3.85581570060584,-3.84871932014524,0.183613605978307,-60.5,-11.5
0.177692072237527,214360.166007511,3.14112431462816,3.84057304232885,-3.90577281050406,0.192886654135818,-58.5,-11.5
0.431692684419957,520775.712338993,3.50105110594291,3.85236093168398,-3.94686516087106,0.195913859383196,-57.5,-11.5
0.597967554331191,721362.650564378,3.74080226583414,3.87660723072316,-3.9851553555378,0.199603268880258,-56.5,-11.5
0.56811753902663,685352.860395129,3.95286125696601,3.88293986986861,-4.01173147196631,0.20882839845588,-55.5,-11.5
0.783097643097643,944695.723679279,4.06368541198765,3.89429146721448,-4.02439343771193,0.225445018004068,-54.5,-11.5
0.1821854912764,219780.835815596,4.15428498966112,3.8852369121445,-4.02877344085534,0.245871446334365,-53.5,-11.5
0.416094276094274,501958.455294027,4.23302395956973,3.8693076665863,-4.02952916355941,0.266978399156338,-52.5,-11.5
0.0374104683195592,45130.399451247,4.11167379121468,3.90578766490774,-4.02868931205448,0.28751785359971,-51.5,-11.5
0.167958371594735,203301.991985846,2.57130108581023,4.14934888938143,-3.38148789437028,0.16395400812358,-75.5,-10.5
0.180857055402509,218914.95659855,2.58632642573164,4.07263512790043,-3.45288913809221,0.155685413242906,-74.5,-10.5
0.309170492806856,374229.497786164,2.54052282374119,4.00319910963444,-3.56198776676286,0.151444385621816,-73.5,-10.5
0.0682705846342205,82636.8207692865,2.42966203609536,3.95492988349537,-3.65599036872617,0.144262065351365,-72.5,-10.5
0,0,2.26769322934449,3.93163661010928,-3.70546190595765,0.141032906379143,-71.5,-10.5
0.0200795837159472,24304.9472850842,2.13481886758893,3.90553743552305,-3.69498875932292,0.142001723979253,-70.5,-10.5
0.2806734006734,339735.738758094,2.08928555671007,3.87070259331164,-3.65369671797568,0.137267335954338,-69.5,-10.5
0.401903887358432,486476.857991791,2.29315166479307,3.84732846126943,-3.60274826153483,0.124333553491474,-68.5,-10.5
0.58026936026936,702375.92631442,2.72249031740036,3.85901091420525,-3.711738878082,0.131146852840956,-67.5,-10.5
0.590064279155188,714231.998160803,3.09224910545593,3.88575902326498,-3.88786167772675,0.130852276713875,-66.5,-10.5
0.622993572084481,754090.62969936,3.39184543599409,3.87149855978595,-4.04169754095728,0.125666512687277,-65.5,-10.5
0.372206917661464,450530.730162542,3.45924161703623,3.84325810401859,-4.02888568030357,0.148237897955958,-64.5,-10.5
0.311992653810837,377645.528486905,3.03449303764784,3.83456886290258,-3.99699269360074,0.167493338105733,-63.5,-10.5
0.0977532904805648,118323.597026901,2.73821959602957,3.82956724240979,-3.97064139529258,0.179971595734593,-62.5,-10.5
0.370872359963268,448915.34037347,2.85990883077295,3.83334607832703,-3.95557585608268,0.187487617960682,-61.5,-10.5
0.484303642485461,586216.062399487,2.92787838388276,3.84255255944005,-3.95548328099014,0.191863595849686,-60.5,-10.5
0.48651974288338,588898.498654731,3.063650358945,3.83623222056591,-3.970743468921,0.193871385943448,-59.5,-10.5
0.664352617079891,804152.893070713,3.47366534239996,3.81291178999304,-3.99865969632442,0.193138470803763,-58.5,-10.5
0.690749923477197,836105.006696713,3.79479768360535,3.82652488630458,-4.03497329164836,0.189071699867462,-57.5,-10.5
0.483164983164983,584837.794047344,4.05789201145852,3.84184289217149,-4.07275586878855,0.183404908698916,-56.5,-10.5
0.193155800428527,233801.736810665,4.23788504919356,3.84526352460065,-4.09285435091954,0.188362106092085,-55.5,-10.5
0.558996020814202,676626.020273057,4.23394170096203,3.85179416488341,-4.0898004418279,0.208692528852066,-54.5,-10.5
0.434563820018366,526009.447554575,4.30236071778291,3.84560465609287,-4.0818160887586,0.23153498837251,-53.5,-10.5
0.275855524946435,333904.033418657,4.14992437232774,3.84283228619781,-4.07382986900222,0.253221115944134,-52.5,-10.5
0.16389960208142,198389.132214501,3.90623782253041,3.86253677348032,-4.06640802998246,0.273368846220777,-51.5,-10.5
0.664793388429752,807150.638438651,2.63765680556896,4.09732267326511,-3.43900705099054,0.167485856109867,-75.5,-9.5
0.283673094582185,344418.16568107,2.66215026617796,4.00531912250235,-3.49640712681397,0.154218905363119,-74.5,-9.5
0.428797061524334,520618.628274093,2.62532395936001,3.91795856062945,-3.58841104300293,0.143491347161228,-73.5,-9.5
0.117777777777778,142998.426551386,2.51305518150074,3.86149947921752,-3.68485136706526,0.135537591129812,-72.5,-9.5
0,0,2.32950515489615,3.86559676179029,-3.7236575967705,0.143420818597667,-71.5,-9.5
0,0,2.23951733542937,3.86001498032539,-3.71171733420031,0.149924666385307,-70.5,-9.5
0.148448117539027,180236.438767325,2.19617684170902,3.84486502385518,-3.68754650379371,0.148283167756106,-69.5,-9.5
0.557483930211203,676862.192104681,2.48610853193706,3.82447991676953,-3.68308462273479,0.140866477701869,-68.5,-9.5
0.636510560146924,772811.39364072,3.04909498173155,3.83210334062628,-3.76666650823716,0.136337497511499,-67.5,-9.5
0.528980716253443,642255.368775856,3.31443269546777,3.84982246454056,-3.93872918414902,0.136340781366959,-66.5,-9.5
0.574141414141414,697086.669398008,3.52392650946156,3.8448044280989,-4.07904553282665,0.135091034080084,-65.5,-9.5
0.483691460055096,587267.98067735,3.55546033759377,3.83952408650888,-4.09204763032485,0.154469535288377,-64.5,-9.5
0.576216712580348,699606.367230583,3.32654267633564,3.83389065338317,-4.07309068318461,0.172876040166281,-63.5,-9.5
0.483103764921948,586554.437928304,3.16260876442724,3.83531672739242,-4.05580934225575,0.185611400325448,-62.5,-9.5
0.658916437098254,800015.21094817,3.18242743723185,3.83113562578112,-4.04606862911718,0.193278014355857,-61.5,-9.5
0.645803489439853,784094.28836004,3.22780609146494,3.83878600586182,-4.04640671304377,0.196979699537431,-60.5,-9.5
0.661616161616162,803293.047951611,3.40331824902213,3.82197980274529,-4.05759400549442,0.19727607842073,-59.5,-9.5
0.538475665748393,653783.543815162,3.67089944204969,3.80719302693916,-4.07899786452557,0.193911901509759,-58.5,-9.5
0.571331496786042,693675.043129122,3.92913841995108,3.82339367079814,-4.10930435415238,0.186021876067401,-57.5,-9.5
0.579651056014692,703776.132670332,4.21598612633006,3.83155199473558,-4.14702364142379,0.172567002577814,-56.5,-9.5
0.32455463728191,394053.983161717,4.2848264440019,3.85287015776107,-4.16311269766071,0.172800446361854,-55.5,-9.5
0.191037649219467,231945.989862391,4.2739687847777,3.8553663581054,-4.14280942043421,0.198739450716269,-54.5,-9.5
0.131019283746556,159075.436615871,4.40745143060112,3.83803545708591,-4.12615510423067,0.221759179504625,-53.5,-9.5
0.101561065197429,123309.106319845,4.26007300448564,3.83052349889136,-4.11223236971355,0.242249291788648,-52.5,-9.5
0.305858585858586,371354.40445763,3.72221793265729,3.83445836599442,-4.10007244026164,0.260793387756793,-51.5,-9.5
0.186648301193756,226616.71745544,3.45816713415192,3.86034495785524,-4.08896532920023,0.277999594748416,-50.5,-9.5
0.202999693908785,247147.396148281,2.61435215790409,4.15971072590906,-3.50275318546706,0.196692014753426,-76.5,-8.5
0.363464952555861,442510.108688652,2.66197038331823,4.06049582184645,-3.52196614602286,0.175888334584637,-75.5,-8.5
0.543269054178145,661417.411833139,2.70663031265095,3.95534069780646,-3.56926816758819,0.159350724617158,-74.5,-8.5
0.283501683501683,345156.692268603,2.71389030665732,3.86192002850165,-3.63681051014159,0.142061216857769,-73.5,-8.5
0.200875420875421,244561.14323925,2.53102382514678,3.82889535601785,-3.71356226409716,0.133083875387123,-72.5,-8.5
0.295684113865932,359988.517308865,2.40774162758734,3.84055385682396,-3.74485060489858,0.147169650225713,-71.5,-8.5
0.477037037037038,580781.474591637,2.48446809511908,3.84654443417436,-3.74043767637826,0.157284088676249,-70.5,-8.5
0.420055096418733,511407.289930954,2.62400443284744,3.84698145611849,-3.73983575027521,0.159959921789715,-69.5,-8.5
0.146378940924395,178212.949013918,2.95908442224088,3.83871474794122,-3.76672747026943,0.158095273022327,-68.5,-8.5
0.265601469237832,323363.598591353,3.32136883637716,3.831528165334,-3.84452992114484,0.156266282741615,-67.5,-8.5
0.203458830731558,247706.384529195,3.45751787300498,3.83728969231082,-3.96140325303564,0.156253228753526,-66.5,-8.5
0.105325987144168,128231.934581759,3.52189280900729,3.83318673870918,-4.06191000274682,0.159476471457846,-65.5,-8.5
0.196516681971227,239254.480209769,3.54475551669365,3.84738636341592,-4.10899708628102,0.169674346412008,-64.5,-8.5
0.523256810529535,637052.97160368,3.49000268702748,3.83558921176085,-4.12051776989897,0.181773831983259,-63.5,-8.5
0.36559534741353,445103.814776096,3.42154241426697,3.83487255720445,-4.12041201097162,0.191254553618866,-62.5,-8.5
0.371558004285277,452363.21054957,3.28572663255248,3.83256102953169,-4.11935902602675,0.197087421588945,-61.5,-8.5
0.183569023569023,223491.007867983,3.32986320928137,3.83401671363465,-4.12175079449509,0.199585596496453,-60.5,-8.5
0.127070707070706,154705.624301864,3.45368056425407,3.84294437830569,-4.12945716942176,0.199125243012983,-59.5,-8.5
0.0894704621977344,108928.202494183,3.64011971112071,3.83580542398482,-4.14305100240298,0.19572404283478,-58.5,-8.5
0.0971717171717167,118304.30093672,3.89186333305809,3.84559476396665,-4.16181808726541,0.189443032895579,-57.5,-8.5
0.140012243648607,170461.643465239,4.071309555041,3.8682225683409,-4.18127749762911,0.182562275966425,-56.5,-8.5
0.435494337312519,530204.205886502,4.14381344462216,3.87662384036349,-4.18676333758187,0.184844995931142,-55.5,-8.5
0.258598102234466,314837.162487807,4.11791970863192,3.86914360843203,-4.17441866756425,0.199595946505245,-54.5,-8.5
0.00815426997245175,9927.63364503946,4.08115198766645,3.8465965723475,-4.1582812287854,0.217131816768264,-53.5,-8.5
0.0129109274563819,15718.7532713124,4.04476942182769,3.82964624869155,-4.14296277912767,0.233862715883249,-52.5,-8.5
0.19709213345577,239955.078980516,3.67603984833452,3.8364865642438,-4.12866186770882,0.249396658351612,-51.5,-8.5
0.104609733700643,127359.912707534,3.6217065255112,3.85482523866827,-4.11492820625229,0.26408817555001,-50.5,-8.5
0.0105356596265687,12826.9200473821,3.74839233239814,3.91934912479693,-4.10151878403872,0.278464285636348,-49.5,-8.5
0.140055096418733,170929.851126715,2.59821324570855,4.15053094649326,-3.5703682435734,0.198976605685423,-76.5,-7.5
0.107223752678297,130860.929385627,2.61919033696699,4.04752091601549,-3.59821424995215,0.180516310410079,-75.5,-7.5
0.21931435567799,267661.592648592,2.64641262706211,3.93487022592049,-3.64090293427948,0.165029221205855,-74.5,-7.5
0.257606366697276,314394.970513688,2.67745160275506,3.83896984083626,-3.69091977658784,0.153083832650654,-73.5,-7.5
0.432861952861954,528285.161004797,2.52278607606118,3.82160575780301,-3.7345027392836,0.149853624461796,-72.5,-7.5
0.15408631772268,188054.215965529,2.4848557502444,3.84029202937278,-3.75683919168774,0.156497652824975,-71.5,-7.5
0.103703703703702,126564.895449187,2.71501597359018,3.84018830521619,-3.76532752897246,0.164194589093483,-70.5,-7.5
0.0850627486991107,103814.593994477,3.01626507752426,3.84581007699008,-3.78218003016958,0.168813694974696,-69.5,-7.5
0.00685644322007945,8367.92697184703,3.17946016596571,3.84373950699033,-3.82368689346318,0.170860509664479,-68.5,-7.5
0.0308539944903575,37655.6713733116,3.28923556256952,3.834260982964,-3.89569275864563,0.172158159031561,-67.5,-7.5
0.0227119681665132,27718.7580942433,3.37434302952353,3.83560086519966,-3.98623247877503,0.174048689868345,-66.5,-7.5
0,0,3.37354512086492,3.83763503757097,-4.06916408979913,0.177656253325887,-65.5,-7.5
0.214514845423937,261804.043768302,3.40535701418597,3.84837834423443,-4.12570266202451,0.183604094806717,-64.5,-7.5
0.44472604836241,542764.663211436,3.50270534476521,3.84852746054778,-4.15678573467908,0.190229890439268,-63.5,-7.5
0.193841444750537,236573.24967551,3.38918530484887,3.83885439061168,-4.17228753816915,0.195397985125031,-62.5,-7.5
0.358408325681052,437418.439726576,3.26653995075462,3.82487704176117,-4.18012885220685,0.198291666383928,-61.5,-7.5
0.630743801652895,769789.510503003,3.37497162785226,3.81507721123167,-4.18475497968767,0.199157047051762,-60.5,-7.5
0.370205081114174,451815.756936177,3.52374519224974,3.84755942044223,-4.18858117670864,0.198473828307066,-59.5,-7.5
0.0309335782063056,37752.7990970929,3.6305627493035,3.85659324547047,-4.19309899007869,0.196498379100525,-58.5,-7.5
0,0,3.76728285973513,3.86745776516838,-4.19869132069744,0.193680195138992,-57.5,-7.5
0.0504744413835324,61601.3909668574,3.89704843468902,3.88018742241301,-4.20312198960832,0.191911250892051,-56.5,-7.5
0.468227731864096,571447.227180119,3.90403504607808,3.88060252712106,-4.20160501063481,0.194699957325074,-55.5,-7.5
0.110511172329353,134873.051514093,3.89922789632058,3.874567073416,-4.19281439371393,0.203119290226648,-54.5,-7.5
0,0,3.96966272432043,3.86636767728608,-4.18035790269221,0.214443713990845,-53.5,-7.5
0.053884297520661,65762.9403626775,3.94562899700998,3.85395516943352,-4.16678451476109,0.226339692753609,-52.5,-7.5
0.0682705846342206,83320.6442768209,3.87925306919299,3.86262547760322,-4.15254016792525,0.238069147924226,-51.5,-7.5
0.0767921640648913,93720.7820846885,3.88074767675125,3.87870837826611,-4.13749545731446,0.249724147117633,-50.5,-7.5
0.0240955004591369,29407.2862153488,3.96353451171532,3.91160429458381,-4.12179704218759,0.261677030559212,-49.5,-7.5
0.00719926538108359,8786.32332043959,3.95969158886946,3.96024874353376,-4.10597425030513,0.274415104320711,-48.5,-7.5
0.312121212121213,381739.308341476,2.59930743135573,4.24827784578863,-3.61153877993541,0.217294566042134,-77.5,-6.5
0.510303030303031,624125.238103926,2.54655722214498,4.15957451616639,-3.63345012702431,0.197935753733183,-76.5,-6.5
0.203030303030303,248315.860765814,2.51657476135129,4.06188592072513,-3.66695771104479,0.180471931115154,-75.5,-6.5
0.0454545454545453,55593.1031565252,2.47323480712496,3.96219242353024,-3.70887124157945,0.165587421494893,-74.5,-6.5
0.0434343434343431,53122.2985717906,2.41311190182572,3.88231972829232,-3.74665685825924,0.156425501156381,-73.5,-6.5
0.0799999999999994,97843.861555484,2.31849212655865,3.84897109485239,-3.767220991716,0.155837798894963,-72.5,-6.5
0.018181818181818,22237.2412626099,2.4110406859868,3.84920963872399,-3.77422137100563,0.160730287590876,-71.5,-6.5
0,0,2.70501119542189,3.8430976158191,-3.7824466923181,0.16680996329418,-70.5,-6.5
0,0,3.15547160906852,3.83695343446512,-3.80826782435553,0.172467462332271,-69.5,-6.5
0,0,3.41337140718027,3.83889943455189,-3.85918858394034,0.177561984765757,-68.5,-6.5
0,0,3.46767410396588,3.84433085694199,-3.93160191592061,0.182032338702534,-67.5,-6.5
0,0,3.38848481967294,3.85108149962243,-4.0138173692171,0.185957022176465,-66.5,-6.5
0,0,3.3778208259927,3.85429752022414,-4.09073826394524,0.189607603958569,-65.5,-6.5
0.0387878787878785,47439.4480269014,3.30262414894378,3.84429950977689,-4.15139951168388,0.19299975937313,-64.5,-6.5
0.10141414141414,124034.390153668,3.30251724478875,3.84716829855895,-4.19331029328532,0.195486051094604,-63.5,-6.5
0.246060606060605,300943.998420656,3.30827967039972,3.84008099714956,-4.21964348194605,0.196354973423189,-62.5,-6.5
0.185252525252525,226572.78042015,3.41404598487034,3.82626291828458,-4.23442504393027,0.195690358292549,-61.5,-6.5
0.272525252525252,333311.538480678,3.6906018522236,3.8266299984146,-4.24035840699105,0.194442426117032,-60.5,-6.5
0.440606060606061,538882.479930587,3.81208246410361,3.84616426333204,-4.23929824034301,0.193633194500184,-59.5,-6.5
0.328484848484849,401752.825477824,3.70117329848072,3.8576850216577,-4.23367595235475,0.193502598402588,-58.5,-6.5
0.103030303030303,126011.033821458,3.60537257374209,3.86293121688433,-4.2264734621436,0.193818293058664,-57.5,-6.5
0.150505050505051,184074.941562718,3.76508104898949,3.8732420202836,-4.2194823561488,0.194971841985719,-56.5,-6.5
0.501010101010101,612759.537014147,3.82102793975869,3.87497289880461,-4.21254852942154,0.198012223795283,-55.5,-6.5
0.0462626262626262,56581.4249904191,3.88284415191575,3.87896900412052,-4.20495253314786,0.203308816006906,-54.5,-6.5
0,0,3.98493083692066,3.88352454675636,-4.19631735567734,0.210083054198758,-53.5,-6.5
0.187676767676767,229537.745921831,4.13793092297277,3.86558806858685,-4.18601530554285,0.217511274570255,-52.5,-6.5
0.328080808080808,401258.664560877,4.10674807163979,3.876083332685,-4.17319436949999,0.225416192029039,-51.5,-6.5
0.044040404040404,53863.5399472112,4.03231139887814,3.8880432569585,-4.15755664064633,0.234003728158354,-50.5,-6.5
0.056969696969697,69676.6892895119,4.06800451091519,3.90135186610946,-4.13974279304689,0.243519804522101,-49.5,-6.5
0.0145454545454546,17789.7930100882,4.09978867834539,3.91747331898403,-4.12102711720982,0.254329117989608,-48.5,-6.5
0.320881542699725,393169.460010584,2.63918445335411,4.33878856953981,-3.64491133558047,0.23164866733368,-78.5,-5.5
0.268674625038261,329201.412945369,2.57973882713478,4.265528966879,-3.66135918668354,0.211525515435653,-77.5,-5.5
0.309611264156718,379360.222833394,2.48498081841045,4.18264299424374,-3.68791014842565,0.193354697854303,-76.5,-5.5
0.0808509335782059,99064.9621939817,2.39836233609203,4.09291072363308,-3.72571647128612,0.175904928975092,-75.5,-5.5
0.00417508417508412,5115.6435387518,2.29155385324073,4.00182470007901,-3.77244789330196,0.158500146097445,-74.5,-5.5
0.201401897765535,246773.543667739,2.16687102892431,3.91906024115773,-3.80981068709635,0.146695793864154,-73.5,-5.5
0.0981450872359966,120255.127878695,2.07315799392189,3.85585897707172,-3.8054265687653,0.150463508684799,-72.5,-5.5
0,0,2.21157592519772,3.85316459403919,-3.79017894974321,0.156778553135047,-71.5,-5.5
0,0,2.55742089115789,3.85530333460194,-3.78772271640283,0.162272569651244,-70.5,-5.5
0,0,3.0770211353581,3.85238053433433,-3.81860245635575,0.169325410667074,-69.5,-5.5
0,0,3.45979023102913,3.84240282741821,-3.88153308885906,0.178101336481279,-68.5,-5.5
0.0991674318947049,121507.785460765,3.59532233514177,3.83994926447031,-3.96139732722526,0.186202155042549,-67.5,-5.5
0.0776981940618306,95201.9762373003,3.42727468552309,3.85793127323894,-4.04496432093985,0.19232994349745,-66.5,-5.5
0.164597490052036,201677.870713228,3.3149615637721,3.862300050011,-4.12203876218206,0.196233708779564,-65.5,-5.5
0.0521395775941232,63885.5366855568,3.28970781960919,3.84969421174673,-4.18593436323935,0.197828971379634,-64.5,-5.5
0.00550352004897485,6743.34830108232,3.20964646087721,3.83964651918789,-4.2342366693049,0.196883916416485,-63.5,-5.5
0.0450811141720224,55236.9487087507,3.38528208359237,3.83781634138534,-4.26761387606152,0.193401083839017,-62.5,-5.5
0.209219467401285,256352.248651588,3.74298723545397,3.83471511047107,-4.28741243351462,0.188361295246459,-61.5,-5.5
0.219908172635445,269448.896186282,3.98952812209218,3.83429574430709,-4.29380114430096,0.184097239642821,-60.5,-5.5
0.183201714110804,224473.238329454,4.07687754074699,3.84093112350275,-4.28640719202741,0.183045797314239,-59.5,-5.5
0.0605387205387197,74176.831311901,3.72793196254227,3.8551460684846,-4.26842517540942,0.185184399324489,-58.5,-5.5
0.191111111111111,234164.457467384,3.44305974241992,3.85005763142272,-4.24724116180959,0.188493532001839,-57.5,-5.5
0.188099173553719,230473.993213621,3.51163750067916,3.85057625449531,-4.22955871746031,0.191812257369347,-56.5,-5.5
